uid,up_name,followers,n_videos,avg_play,med_play,std_play,avg_comment_scraped,med_comment_scraped,avg_danmaku,med_danmaku,avg_title_len,avg_desc_len,avg_length,std_length,danmaku_missing_rate,upload_freq,sentiment_mean_comment,sentiment_std_comment,sentiment_mean_danmaku,sentiment_std_danmaku,comment_topic_diversity,danmaku_topic_diversity,content_cohesion,comment_repetition,danmaku_repetition,comment_semantic_cohesion,danmaku_semantic_cohesion,label_binary
435203110,村长托马斯,448852,20,368164.55,304828.5,241060.89392548776,100.95,101.0,1223.5,1196.5,27.05,73.7,1118.35,384.945693367396,0.0,2.0,0.6576045403624191,0.238062773035265,0.6516466610080935,0.2960429173715412,0.0646106029957494,0.5310884038356873,0.7056822776794434,0.3763401109057301,0.3143382720492672,0.5365816354751587,0.5334521532058716,0
471303350,大狸子切切里,2665043,20,560893.2,467205.5,392838.82394311606,100.7,101.0,1137.55,966.5,29.0,108.35,652.1,236.96633116386627,0.0,6.521739130434782,0.6016743063127628,0.28032626001264,0.6511136878621883,0.328439523358607,0.1490273452212035,1.421578845288368,0.5700753927230835,0.3811336465830012,0.36884,0.5239740014076233,0.5444310307502747,0
473837611,新华社,19370415,20,135772.1,76355.0,174413.12252233052,97.55,100.5,369.5,150.5,20.85,89.05,238.3,343.79585435790847,0.0999999999999999,300.0,0.7071043584574069,0.2433021941539467,0.8086522941785097,0.2559494217637864,0.9271877117117346,0.813493928651607,0.5770476460456848,0.3875267194769269,0.4477643870783712,0.5215307474136353,0.6362925171852112,0
477676711,田一名sir,2073655,20,1186953.75,505952.0,1938534.965062992,100.9,101.0,227.15,120.0,19.2,3.45,41.15,39.96745386462656,0.0,10.714285714285715,0.5802677852859419,0.2651272430613139,0.5004779150088969,0.3078150200411534,0.6278986583063515,1.090843359816951,0.5664762258529663,0.4457131101167515,0.5309554519297549,0.5954439043998718,0.6333773136138916,0
479659041,懂设计的产品人,27297,20,286.2,278.5,80.96366956526666,0.3,0.0,0.05,0.0,12.6,219.05,568.45,223.64221308528545,0.95,28.57142857142857,0.7767631312211355,0.1344765779427128,0.2176889777183532,,0.0,0.0,0.6570267081260681,0.9591836734693876,1.0,0.6555206179618835,1.0,1
479893558,郎朗,2099758,20,226757.4,51052.5,415760.7717560665,100.35,100.0,81.55,56.5,13.2,15.35,151.1,122.942391301566,0.0,3.658536585365853,0.7035842517805696,0.2185866515367714,0.6850089565325462,0.3011408919639934,1.5183374130877088,0.5998846584209938,0.6368141174316406,0.4773916836289619,0.3721618953603159,0.5965288281440735,0.6178651452064514,0
482867012,吴悠讲编程,70141,20,21351.15,19845.5,15095.503406033831,31.95,17.5,17.3,19.0,31.4,105.75,388.25,178.97452773774086,0.0,2.142857142857143,0.6499261658927294,0.2776064202534151,0.6788445334353974,0.3003413059630916,0.5455583346051535,1.1472531061436675,0.5436740517616272,0.3559469278155109,0.4186991869918699,0.4874232113361358,0.5246586203575134,0
489678113,GAI周延,364910,20,608542.8,164277.5,1244368.8357727297,100.9,101.0,723.6,447.5,22.4,17.45,386.85,337.99147840394465,0.0,4.054054054054054,0.6727979699993364,0.2388058379617976,0.7238617954546465,0.2638888082258216,0.0680709469459127,1.119479600634418,0.8500822186470032,0.412459336369551,0.4125117497650047,0.5982574820518494,0.6609379649162292,0
494293576,Bambulab拓竹科技,187084,20,135023.2,87460.0,182655.0289150504,72.3,83.5,23.7,7.0,14.05,115.0,66.65,116.74320672223062,0.05,6.896551724137931,0.5906687523599039,0.2793378798345708,0.5614481154664219,0.3186800792464285,1.3492606727195973,1.609037047089123,0.5571028590202332,0.3740719074832381,0.3820634341961356,0.5131741166114807,0.5352921485900879,0
501005668,黄霄雲,873594,20,239368.1,87578.0,412232.392578813,100.85,101.0,439.85,320.0,35.35,28.2,361.2,185.582893948542,0.0,4.615384615384616,0.6829433172034357,0.2289402488332682,0.7345302213979378,0.2858915572165336,1.269243668421384,1.4405300453005865,0.6950353980064392,0.4554517363154797,0.3704707223189902,0.6005033254623413,0.6084498763084412,0
504573481,房磊AI新发现,26553,20,9483.8,3280.5,13848.080796535252,21.5,11.0,6.85,3.0,14.8,94.15,1080.7,506.8303048306571,0.15,2.8436018957345968,0.6905937160646846,0.2601480937688121,0.611964301620848,0.320520008340166,1.834303261400731,1.7129723179408107,0.646095871925354,0.362043987883577,0.3820638820638821,0.5310653448104858,0.5321260690689087,1
517327498,罗翔说刑法,32325015,20,1241759.75,1219450.5,374190.20236208267,100.85,101.0,1267.55,1200.0,25.5,99.8,611.3,585.3109924601936,0.0,3.7267080745341614,0.6667061300643978,0.2680629089641222,0.9615980157572668,0.0563650898285359,1.085656114909522,0.2481263666377713,0.5967830419540405,0.3367588932806324,0.953381864725411,0.4955204427242279,0.9728226661682128,0
519872016,历史调研室,6780014,20,1995455.9,1908580.0,1322654.6469971868,101.0,101.0,3143.45,2947.5,30.8,13.6,2506.65,355.3200595756481,0.0,2.1126760563380285,0.746025290066321,0.2165181539842207,0.736227029614394,0.2820834344702616,0.0594198424352021,1.1540571396596049,0.7070099115371704,0.3611471969621265,0.31194,0.5227265357971191,0.5210708975791931,0
520819684,小Lin说,6686211,20,4209689.1,3380100.5,2277655.4276299104,100.95,101.0,3237.55,3600.0,17.55,84.55,1395.3,417.5198829176629,0.0,2.4,0.6487974301930803,0.2499713398804771,0.6424922160345881,0.3066765473456226,1.176088759568926,1.573827543960025,0.5759526491165161,0.3835848109293661,0.3232270709171633,0.5055620670318604,0.5034474730491638,0
522976477,Eden说产品,6156,20,573.3,449.0,675.4621887426805,2.1,0.0,0.05,0.0,12.6,50.45,243.9,199.4602981204926,0.95,12.5,0.7428166781152997,0.2288532020860582,0.2000145465135574,,1.597604966200849,0.0,0.5647984743118286,0.6531531531531531,1.0,0.7457458972930908,1.0,1
523995133,林粒粒呀,548067,20,283240.95,45713.5,855932.9952859059,52.05,47.5,68.4,30.0,27.85,36.3,925.15,2610.2306063681526,0.1999999999999999,1.923076923076923,0.659570943950662,0.2762017484926393,0.6192526886306365,0.312189323890395,1.9968859877553349,1.000448163073318,0.6441148519515991,0.3498411664087317,0.3542648444863336,0.4982695579528808,0.5514824390411377,0
544142239,黄子弘凡-Lars,1076238,20,228751.85,147005.0,346960.12563182245,90.1,100.0,336.65,256.5,22.8,43.9,225.9,176.53355130637945,0.0999999999999999,3.571428571428571,0.8167991923782292,0.2081113886506707,0.8119820917119821,0.2414136403219291,1.0841674854908017,1.5232120292269848,0.7369468212127686,0.4510652842656944,0.6508243789968243,0.6455066800117493,0.6799296736717224,0
549737999,张真源的松果仓库,158424,20,1530.6,1246.5,978.1151799574312,4.75,4.5,2.2,1.5,26.3,27.35,283.8,557.6844608689908,0.4,46.15384615384615,0.834786264088593,0.2113892729366995,0.8705437852239067,0.218595530858961,1.8145740821884104,1.6064656356884188,0.7209326028823853,0.5071390798519302,0.582089552238806,0.6572301983833313,0.7303704619407654,1
597100476,Melissa职业规划,229726,20,165767.6,70539.5,257798.53021229783,87.2,101.0,254.95,152.0,22.7,30.4,667.25,385.14711816600544,0.0,2.42914979757085,0.6677336548369617,0.2440430259563205,0.6061014840909037,0.3159740802525771,1.7275664373060695,0.955059403088258,0.5919435620307922,0.3678990622063146,0.3278629856850715,0.5060241222381592,0.5146399140357971,0
598341451,Nian的职场说,1807,20,1948.15,738.5,2621.170796559591,7.45,3.5,1.0,0.0,21.55,240.9,1566.3,421.66263641371927,0.75,3.592814371257485,0.8355234287454177,0.2072966523550184,0.6669513128697873,0.2739719598311816,1.696161590989803,1.773674807164117,0.5968295335769653,0.3420487106017192,0.4451219512195122,0.5833654403686523,0.5654391050338745,1
624243924,i-dle_official,2014382,20,68504.45,47530.0,76346.26278757164,91.5,100.0,448.6,236.5,46.05,0.0,399.45,365.6352043110441,0.0,27.27272727272728,0.7205846124343941,0.2562969480059739,0.808983738371389,0.2334993698117229,0.5180609327448779,1.138537222804639,0.7349750995635986,0.3853020298361457,0.5278430477928596,0.5717087388038635,0.6673179268836975,0
649831334,沈月本人,1996813,20,1544022.85,1325540.5,781302.8499038792,100.95,101.0,1350.0,1200.0,20.2,23.05,434.05,181.51713707700324,0.0,0.9508716323296356,0.7774921804565038,0.2068987444885043,0.8132745713266303,0.2331028164631776,1.903955184666188,1.3905181345807185,0.6104428172111511,0.4239216424938783,0.5217286962782233,0.6256819367408752,0.631698489189148,0
663528522,三更草堂,58278,20,121135.75,31425.0,234724.464746238,78.05,100.0,68.5,24.5,42.5,81.1,22321.9,22113.46994814175,0.0999999999999999,0.3378378378378378,0.7295648762854836,0.242985403875162,0.7146882107848451,0.2833095521693169,1.138125794677035,1.4395986912747982,0.6406139135360718,0.3885537893840476,0.3708681936634206,0.5352444052696228,0.5890987515449524,0
677063300,T1-Faker,1178498,20,329750.45,271424.5,195793.6975230158,100.75,101.0,513.05,380.5,19.15,18.25,608.45,355.6992335342348,0.0,1.083032490974729,0.6415839429951686,0.2398860451048506,0.6874215631373535,0.3007957605097719,1.8754840658454888,0.8387215688234336,0.7334567904472351,0.4000526577538542,0.3332866685332586,0.5679183602333069,0.6012169718742371,0
679237565,张宇考研数学,1261276,20,22848.8,19012.5,22652.55636927448,51.25,45.5,36.9,1.5,19.05,4.9,743.45,2397.1869144127204,0.25,20.0,0.6533852339754017,0.2508375313181574,0.7335746793409552,0.2893523624239497,0.1298475460900124,1.6206869668172743,0.7748135328292847,0.3813465783664459,0.4342497515733686,0.5595588088035583,0.6249862313270569,0
1185017133,ITZY,847461,20,92810.45,49775.0,135605.8438926563,93.5,100.0,555.45,443.5,48.5,0.05,654.35,658.9003019385686,0.0,16.216216216216218,0.6686496364231654,0.2746159101165266,0.7455992004564587,0.267638069351107,1.248016910802956,1.314740254457864,0.7331832647323608,0.3465626182919372,0.4393624255029799,0.5979925990104675,0.647551417350769,0
1242710972,产品经理远远,9595,20,723.1,567.0,379.0146365733678,4.0,2.5,0.15,0.0,32.8,99.6,1866.9,1198.3651978292849,0.85,8.955223880597014,0.6983583694323897,0.1763074261488156,0.5456334799528122,0.3980115260490879,1.781073191918669,0.0,0.7253510355949402,0.7968526466380543,1.0,0.671076774597168,0.6264092326164246,1
1283676771,不加醋的氨基酸,382986,20,160068.15,85115.5,185312.651484848,92.85,100.5,216.75,107.5,26.6,6.75,441.5,249.7599900536092,0.0,4.6875,0.6181117908499522,0.2581056095239064,0.7187763465273022,0.3129370041237701,0.0429160067633273,1.2434286812635031,0.6150660514831543,0.3751477509617244,0.3900130751509869,0.5135610103607178,0.6336832046508789,0
1340190821,崩坏星穹铁道,11702292,20,3357034.65,2758302.0,1585573.6583039912,101.0,101.0,1380.0,1200.0,26.25,215.15,784.2,443.18828124351273,0.0,8.333333333333334,0.6735874690014021,0.245289385946429,0.5728349187836874,0.2333131879867385,1.834820020296359,1.814264849057868,0.8518778681755066,0.3804996683617068,0.61794,0.5922436118125916,0.7151046991348267,0
1369801844,普本生的求职指南,386374,20,46665.95,23347.5,54012.54609369645,46.35,24.5,6.2,3.0,16.35,1.0,50.55,12.080758951411344,0.3,2.510460251046025,0.5447474538600786,0.2505824418417808,0.5573331049583372,0.3331842364556147,1.0447640697531182,1.5348831752766916,0.6624197363853455,0.3951500251438788,0.3954214360041623,0.5387185215950012,0.5623122453689575,0
1401050701,张韶涵,139903,18,350870.5555555556,303011.5,372823.3476059993,100.38888888888889,100.0,408.8333333333333,276.5,21.38888888888889,64.33333333333333,438.5,343.56063768235424,0.0,2.17741935483871,0.7236435188461914,0.2257616620473901,0.7650955932500404,0.2627319826972158,0.9369638014107612,1.1870194584185825,0.6292399168014526,0.4172635135135135,0.3776261616280437,0.5813424587249756,0.6279604434967041,0
1440478645,黑猫剪影-,28365,20,34106.95,14590.0,46938.25926567905,1.3,0.0,0.75,0.0,15.35,0.0,132.05,22.32646529640505,0.8,300.0,0.5586601083095257,0.3469597795374157,0.5071568037072818,0.3072440170555455,1.700694109129302,1.876273584430276,0.5556520223617554,0.431924882629108,0.5245901639344263,0.5266296863555908,0.5910548567771912,1
1459104794,MyGO_AveMujica,919690,20,168436.0,53405.5,268396.6373973611,100.8,101.0,497.1,342.5,31.8,200.35,1186.6,649.645117696861,0.0,6.593406593406593,0.6518593508628241,0.1967887069524229,0.6805096290240469,0.2831453831068977,1.208469611495389,0.5633147677061128,0.8690576553344727,0.6239273927392739,0.3303318120143086,0.6565825343132019,0.5964768528938293,0
1562955722,李老师讲面试,8097,20,667.3,383.0,769.4725534587415,3.35,1.0,0.0,0.0,16.1,184.25,577.85,570.4809858909916,1.0,46.15384615384615,0.7565613655901667,0.1979833242056968,,,1.805373002976581,,0.887840747833252,0.5960061443932412,,0.629397988319397,,1
1643236766,彼姝子SUZIE,23500,20,2579.1,1943.5,1916.260225708288,20.0,13.0,3.8,2.5,32.1,25.8,296.8,171.5537663149431,0.25,1.33630289532294,0.758789491346106,0.2215591018761656,0.7636868130219611,0.270273373081399,1.6844532834622885,1.7394510771759888,0.6036096215248108,0.3578462719017777,0.4629080118694362,0.5100013613700867,0.5464361310005188,1
1646036311,凤凰传奇,2869185,20,1785919.8,1226617.5,1817522.012952152,100.85,101.0,1400.1,1200.0,24.2,53.05,440.9,273.97366373622964,0.0,1.4285714285714284,0.683779391648971,0.2360586943682121,0.7476275582216388,0.2649193068458339,0.7668774504621059,0.3957427664071647,0.6887922286987305,0.4249101474589365,0.4605523668579885,0.5805088877677917,0.6320062875747681,0
1656463436,Ado_jp,997975,20,249336.0,160251.0,245370.19990339407,100.65,101.0,412.65,251.5,28.75,225.15,234.5,58.911619799224844,0.0,1.5789473684210529,0.7286198652061179,0.233321840741682,0.850977777526113,0.2310983820819682,0.884656096209318,1.5296261191122311,0.7310439348220825,0.4509061084205593,0.7171430975958706,0.6019498109817505,0.6632198691368103,0
1684559452,刀叔产品论,12272,20,4822.55,798.0,10077.418484570237,9.85,0.0,1.6,0.0,11.8,21.65,236.9,118.8868989285283,0.7,8.571428571428571,0.5407897216282066,0.2903684981701694,0.4481189373764209,0.332315970881388,1.5220925446534923,1.5786553649517407,0.6126282811164856,0.3869126043039086,0.4172185430463576,0.5591959953308105,0.5458695888519287,1
1750535730,MCHOSE迈从,700157,20,101460.4,55783.5,180496.021088788,99.85,100.5,16.05,5.0,35.25,131.95,37.9,32.040927774201215,0.05,6.185567010309278,0.6569625058192265,0.2754842965833085,0.7433624971901702,0.2498688440349328,0.9853157257048796,1.498471449650489,0.6796392202377319,0.3786235331430383,0.4644696189495365,0.5516353845596313,0.747755765914917,0
1825475365,Super产品林木,15077,20,3602.7,3333.5,2442.3082933978667,5.4,3.5,0.55,0.0,18.55,0.0,166.15,71.60290717414672,0.65,11.11111111111111,0.6863702022711988,0.3014319026680819,0.4609458832578225,0.2557583153224103,1.544611674436228,1.666332585328325,0.6284562349319458,0.3881057268722467,0.4812030075187969,0.4843077361583709,0.5934491753578186,1
1889545341,GEM鄧紫棋,2261835,20,1422373.85,644802.5,2239944.196817348,101.0,101.0,2155.45,1800.0,37.2,114.1,806.85,601.7708319705487,0.0,0.9036144578313252,0.6665531272677206,0.2290058644426136,0.7531845759803888,0.2407277582351692,1.2149535442854675,0.9672884500591225,0.7586309909820557,0.4204348443939179,0.498960041598336,0.5791481733322144,0.6662909984588623,0
1976558860,天气微凉淡淡月光,188033,20,435825.4,370193.5,270550.3383753002,98.1,101.0,678.0,511.0,41.3,3.3,531.4,125.29476823622132,0.0,7.792207792207791,0.6350791721237362,0.2510922269510139,0.5537080480989789,0.3261866047155184,1.835856153090106,0.6217242056699428,0.6937230825424194,0.3825207468879668,0.3602407470356522,0.5484557151794434,0.5612003207206726,0
2128487337,aespa,1778470,20,107227.8,53157.0,147319.9996068708,97.3,100.0,601.5,180.0,48.95,0.25,705.9,813.0148506444523,0.0,14.634146341463412,0.7536378500328418,0.2406171063512431,0.7859742918786077,0.2463986310542643,1.222034300560212,0.9311437424538302,0.7152434587478638,0.4939337377508166,0.4862341297610716,0.6374991536140442,0.6356779932975769,0
3493092783032940,NewJeans,920617,20,56133.15,42429.0,37548.69395062055,100.3,100.0,231.65,223.5,36.3,0.0,637.7,300.07071096484464,0.0,4.724409448818897,0.571288028563877,0.2672241196993916,0.6790310368112723,0.2899351980242646,1.909466673867092,1.1602957556364868,0.8305011987686157,0.3712627450980392,0.3473881072809963,0.551490068435669,0.5776026844978333,0
3493137471244811,雯ww63,46775,20,23403.25,18901.5,15466.258227696491,69.15,64.0,17.55,6.0,34.0,1.25,285.15,193.4806599882109,0.0999999999999999,5.172413793103448,0.6577098816498543,0.2432138351093658,0.5941341541803036,0.310866846218593,1.7435864781145836,1.426336936653664,0.6793538331985474,0.3826327913731512,0.3731751824817518,0.5261967778205872,0.5777406096458435,0
3493296569583802,大厂面试题,4921,17,14977.64705882353,4575.0,23048.24601770484,42.70588235294117,29.0,43.1764705882353,47.0,33.705882352941174,12.176470588235292,2040.2941176470588,5172.08013961387,0.0588235294117647,0.565410199556541,0.6435273766553558,0.2480626050414615,0.7565170195593172,0.2949973936567076,1.7816711246040953,1.726396568302254,0.6933209896087646,0.440905068891417,0.4245739532926573,0.6464911699295044,0.6260907649993896,0
3546382956759627,钢琴奶奶-尹松,674971,20,85943.0,55903.0,73623.91892870858,89.45,101.0,300.35,130.5,28.85,70.45,987.35,1158.494316593287,0.05,15.0,0.7429665014784952,0.234618116689784,0.6956252858911869,0.3017648970245437,0.4839418946269068,0.976143922582124,0.68754643201828,0.3725036260180743,0.3450065446529037,0.5585988759994507,0.5638891458511353,0
3546630773016865,时代少年团,3744991,20,1472862.9,1158136.0,1194652.5723517805,100.95,101.0,5834.0,6680.0,25.9,0.5,4076.2,4403.200577570342,0.0,9.375,0.7536290711665609,0.2588740471466501,0.7302921652589109,0.28306022455677,1.7548806213649506,1.272152156418025,0.7513741850852966,0.3748531139835487,0.5883129349652028,0.6061257123947144,0.6409575343132019,0
3546644771506784,Python学习课堂,92417,20,13768.1,9361.0,11978.036487452224,63.0,69.0,201.6,153.0,75.45,161.5,66066.5,30452.01807416831,0.0,2.061855670103093,0.641852970894367,0.2934476579108914,0.7237069558256143,0.2820916702078569,1.9043720125578545,1.428441621530035,0.8867494463920593,0.6254285061323989,0.4489018087855297,0.6485843062400818,0.6754767894744873,0
3546663866075740,AI产品经理亚慧姐,5009,20,485.35,459.0,215.16585402159447,1.5,1.0,0.05,0.0,20.9,1.9,169.8,81.7432437253186,0.95,22.22222222222222,0.6982483128706615,0.1482308800059876,0.2817466259002685,,1.7567481329394692,0.0,0.7964075207710266,0.7128953771289538,1.0,0.7410777807235718,1.0,1
3546719514003582,RED_OFFICIAL_,156840,20,135385.55,79332.0,189981.03484197825,100.7,101.0,2005.25,1152.0,28.3,0.35,863.15,1385.1792692264555,0.0,5.825242718446602,0.7595331516679166,0.2192254582496309,0.7904034018507948,0.237185452696147,1.3439357499254891,1.5598740492595542,0.7777941823005676,0.393014382154388,0.4297656187504999,0.5895278453826904,0.6369689702987671,0
3546752776931554,纪超影视,848,20,1489.2,306.5,5012.301841207133,1.25,0.0,0.55,0.0,22.15,1.0,216.65,122.41227793597211,0.95,11.76470588235294,0.5606143359839916,0.2962673217283009,0.4152333612807772,0.4043982647171009,1.6992577835279707,1.666332585328325,0.5452463030815125,0.4634146341463415,0.6230769230769231,0.5708733201026917,0.6895092725753784,1
3546760219724479,林木聊AI,5059,20,2743.75,1984.0,1843.3023533293376,5.3,4.0,0.6,0.0,20.3,0.0,176.25,37.33472350168632,0.65,4.8,0.6001528351796124,0.3292098672985387,0.4505944799942274,0.3113556695076493,1.5090526833244025,1.90728399932138,0.6970958113670349,0.4385542168674698,0.5357142857142857,0.5127354264259338,0.5714647769927979,1
3546802080975058,roses_are_rosie,983107,20,110624.5,98721.0,79262.0065953816,100.2,100.0,145.75,83.5,30.2,69.15,66.7,58.85673954165048,0.0,4.477611940298507,0.7358350599279437,0.2256053121940684,0.8083337699748435,0.2302881038287155,1.788775379724151,1.3725972211995634,0.5796152949333191,0.444880931687815,0.5937538882667662,0.609038233757019,0.6631429195404053,0
3546831122336532,大熊聊设计,393,20,432.3,242.0,493.0411640762709,1.3,0.0,0.05,0.0,21.35,5.45,820.8,459.7875481933849,0.95,7.59493670886076,0.8473974569485738,0.2306103937949382,0.953103482723236,,1.7070248439825353,0.0,0.6914970874786377,0.5502793296089385,1.0,0.694961428642273,1.0,1
3546837942274544,IVEofficial,148831,20,45933.05,17901.5,91029.33012379492,73.7,77.5,295.55,247.5,28.25,0.0,823.15,582.4633058241343,0.0,7.5,0.7531848294430462,0.2406456570129962,0.7683312342707159,0.2500634883967649,0.543945753201905,1.1417730395137424,0.672889232635498,0.3922440537745605,0.4894058885383806,0.6035313606262207,0.642355740070343,0
3546848985877243,みゆな_迷悠奈_MIYUNA,85055,20,37663.9,16736.5,69762.1092789066,78.95,95.0,48.05,9.5,30.95,95.05,223.8,167.91902810581055,0.0999999999999999,5.263157894736842,0.7218059621635704,0.2298959020599121,0.7005194433917302,0.3079222217850267,0.7746743071567459,1.6004139595711977,0.7754473090171814,0.4420908930773295,0.3412560721721027,0.6148554086685181,0.6015556454658508,0
3546857095563391,忆非说求职,92,20,402.15,258.0,507.0139907755064,0.7,1.0,0.0,0.0,17.35,1.0,103.95,14.091710889365908,1.0,21.42857142857143,0.7562008840697152,0.1537709556120392,,,1.7298201303799212,,0.6829585433006287,0.8496420047732697,,0.780337929725647,,1
3546911659264635,开源项目盘点,26788,20,4189.15,3070.5,2816.1137887259865,5.95,3.0,0.25,0.0,27.55,204.6,48.65,7.3361039423274,0.75,11.320754716981131,0.535812807809405,0.3107941281511533,0.6133966624736786,0.2976837627355922,1.90447485484633,0.0,0.6022421717643738,0.4190609670637701,0.9743589743589745,0.4919764399528503,0.5870496034622192,1
3546929849961165,陳奕迅所長,841573,20,1244063.85,279834.0,1704421.3117865662,93.55,101.0,1217.9,438.5,41.0,122.35,1666.45,2138.0398911890743,0.0,6.315789473684211,0.6861485838596393,0.2496627655350384,0.7252960777615541,0.2817569642961297,1.404143817799798,1.193873132493029,0.7000888586044312,0.3918447587037859,0.3619582825030498,0.5788987874984741,0.6078187227249146,0
3546952650197324,亚风聊IT职场,1552,20,2065.7,786.5,5023.427023771511,4.8,1.0,2.05,0.0,24.2,0.0,170.7,124.0025891070955,0.8,14.285714285714285,0.5800164836303642,0.2724217677018677,0.6555497915279574,0.2782200258045061,1.7691444733747577,1.880189794919341,0.6139854788780212,0.4358565737051793,0.5887850467289719,0.5880554914474487,0.5964649319648743,1
3546973877570088,美依礼芽MARiA,373450,11,523969.5454545455,223578.0,730084.3234691954,100.63636363636364,101.0,165.8181818181818,120.0,16.545454545454547,43.63636363636363,30.09090909090909,29.10139015736033,0.0,8.461538461538462,0.6310488439561309,0.2381024290214171,0.7584544339063046,0.2721670066900138,0.45219596731797,1.2789034277290563,0.7632690668106079,0.4347577986304844,0.4384867746565511,0.561020016670227,0.6252273321151733,0
